Start to init hits and costs
Ref 1 RI 2643429 DIST 2.32838e-10
Ref 1 RI 2647525 DIST 2.32838e-10
Ref 1 RI 2651589 DIST 2.32838e-10
Ref 1 RI 2655685 DIST 2.32838e-10
Ref 1 RI 2659781 DIST 2.32838e-10
Ref 1 RI 2663877 DIST 2.32838e-10
Ref 1 RI 2667973 DIST 2.32838e-10
Ref 1 RI 2672069 DIST 2.32838e-10
Ref 1 RI 2676165 DIST 2.32838e-10
Ref 1 RI 2680261 DIST 2.32838e-10
Ref 1 RI 2684325 DIST 2.32838e-10
Ref 1 RI 2688421 DIST 2.32838e-10
Ref 1 RI 2692517 DIST 2.32838e-10
Ref 1 RI 2696613 DIST 2.32838e-10
Ref 1 RI 2700709 DIST 2.32838e-10
Ref 1 RI 2704805 DIST 2.32838e-10
Ref 1 RI 2708901 DIST 2.32838e-10
Ref 1 RI 2712997 DIST 2.32838e-10
Ref 1 RI 2717061 DIST 2.32838e-10
Ref 1 RI 2721157 DIST 2.32838e-10
Ref 1 RI 2725253 DIST 2.32838e-10
Ref 1 RI 2729349 DIST 2.32838e-10
Ref 1 RI 2733445 DIST 2.32838e-10
Ref 1 RI 2737541 DIST 2.32838e-10
Ref 1 RI 2741637 DIST 2.32838e-10
Ref 1 RI 2745733 DIST 2.32838e-10
Ref 1 RI 2749797 DIST 2.32838e-10
Ref 1 RI 2753893 DIST 2.32838e-10
Ref 1 RI 2757989 DIST 2.32838e-10
Ref 1 RI 2762085 DIST 2.32838e-10
Ref 1 RI 2766181 DIST 2.32838e-10
Ref 1 RI 2770277 DIST 2.32838e-10
Ref 1 RI 2774373 DIST 2.32838e-10
Ref 1 RI 2778469 DIST 2.32838e-10
Ref 1 RI 2782533 DIST 2.32838e-10
Ref 1 RI 2786629 DIST 2.32838e-10
Ref 1 RI 2790725 DIST 2.32838e-10
Ref 1 RI 2794821 DIST 2.32838e-10
Ref 1 RI 2798917 DIST 2.32838e-10
Ref 1 RI 2803013 DIST 2.32838e-10
Ref 1 RI 2807109 DIST 2.32838e-10
Ref 1 RI 2811205 DIST 2.32838e-10
Ref 1 RI 2815269 DIST 2.32838e-10
Ref 1 RI 2819365 DIST 2.32838e-10
Ref 1 RI 2823461 DIST 2.32838e-10
Ref 1 RI 2827557 DIST 2.32838e-10
Ref 1 RI 2831653 DIST 2.32838e-10
Ref 1 RI 2835749 DIST 2.32838e-10
Ref 1 RI 2839845 DIST 2.32838e-10
Ref 1 RI 2843941 DIST 2.32838e-10
Ref 1 RI 2848005 DIST 2.32838e-10
Ref 1 RI 2852101 DIST 2.32838e-10
Ref 1 RI 2856197 DIST 2.32838e-10
Ref 1 RI 2860293 DIST 2.32838e-10
Ref 1 RI 2864389 DIST 2.32838e-10
Ref 1 RI 2868485 DIST 2.32838e-10
Ref 1 RI 2872581 DIST 2.32838e-10
Ref 1 RI 2876677 DIST 2.32838e-10
Ref 1 RI 2880741 DIST 2.32838e-10
Ref 1 RI 2884837 DIST 2.32838e-10
Ref 1 RI 2888933 DIST 2.32838e-10
Ref 1 RI 2893029 DIST 2.32838e-10
Ref 1 RI 2897125 DIST 2.32838e-10
Ref 1 RI 2901221 DIST 2.32838e-10
Ref 1 RI 2905317 DIST 2.32838e-10
Ref 1 RI 2909413 DIST 2.32838e-10
Ref 1 RI 2913477 DIST 2.32838e-10
Ref 1 RI 2917573 DIST 2.32838e-10
Ref 1 RI 2921669 DIST 2.32838e-10
Ref 1 RI 2925765 DIST 2.32838e-10
Ref 1 RI 2929861 DIST 2.32838e-10
Ref 1 RI 2933957 DIST 2.32838e-10
Ref 1 RI 2938053 DIST 2.32838e-10
Ref 1 RI 2942149 DIST 2.32838e-10
Ref 1 RI 2946213 DIST 2.32838e-10
Ref 1 RI 2950309 DIST 2.32838e-10
Ref 1 RI 2954405 DIST 2.32838e-10
Ref 1 RI 2958501 DIST 2.32838e-10
Ref 1 RI 2962597 DIST 2.32838e-10
Ref 1 RI 2966693 DIST 2.32838e-10
Ref 1 RI 2970789 DIST 2.32838e-10
Ref 1 RI 2974885 DIST 2.32838e-10
Ref 1 RI 2978949 DIST 2.32838e-10
Ref 1 RI 2983045 DIST 2.32838e-10
Ref 1 RI 2987141 DIST 2.32838e-10
Ref 1 RI 2991237 DIST 2.32838e-10
Ref 1 RI 2995333 DIST 2.32838e-10
Ref 1 RI 2999429 DIST 2.32838e-10
Ref 1 RI 3003525 DIST 2.32838e-10
Ref 1 RI 3007621 DIST 2.32838e-10
Ref 1 RI 3011685 DIST 2.32838e-10
Ref 1 RI 3015781 DIST 2.32838e-10
Ref 1 RI 3019877 DIST 2.32838e-10
Ref 1 RI 3023973 DIST 2.32838e-10
Ref 1 RI 3028069 DIST 2.32838e-10
Ref 1 RI 3032165 DIST 2.32838e-10
Ref 1 RI 3036261 DIST 2.32838e-10
Ref 1 RI 3040357 DIST 2.32838e-10
Ref 1 RI 3044421 DIST 2.32838e-10
Ref 1 RI 3048517 DIST 2.32838e-10
Ref 1 RI 3052613 DIST 2.32838e-10
Ref 1 RI 3056709 DIST 2.32838e-10
Ref 1 RI 3060805 DIST 2.32838e-10
Ref 1 RI 3064901 DIST 2.32838e-10
Ref 1 RI 3068997 DIST 2.32838e-10
Ref 1 RI 3073093 DIST 2.32838e-10
Ref 1 RI 3077157 DIST 2.32838e-10
Ref 1 RI 3081253 DIST 2.32838e-10
Ref 1 RI 3085349 DIST 2.32838e-10
Ref 1 RI 3089445 DIST 2.32838e-10
Ref 1 RI 3093541 DIST 2.32838e-10
Ref 1 RI 3097637 DIST 2.32838e-10
Ref 1 RI 3101733 DIST 2.32838e-10
Ref 1 RI 3105829 DIST 2.32838e-10
Ref 1 RI 3109893 DIST 2.32838e-10
Ref 1 RI 3113989 DIST 2.32838e-10
Ref 1 RI 3118085 DIST 2.32838e-10
Ref 1 RI 3122181 DIST 2.32838e-10
Ref 1 RI 3126277 DIST 2.32838e-10
Ref 1 RI 3130373 DIST 2.32838e-10
Ref 1 RI 3134469 DIST 2.32838e-10
Ref 1 RI 3138565 DIST 2.32838e-10
Ref 1 RI 3142629 DIST 2.32838e-10
Ref 1 RI 3146725 DIST 2.32838e-10
Ref 1 RI 3150821 DIST 2.32838e-10
Ref 1 RI 3154917 DIST 2.32838e-10
Ref 1 RI 3159013 DIST 2.32838e-10
Ref 1 RI 3163109 DIST 2.32838e-10
Ref 1 RI 3167205 DIST 2.32838e-10
Ref 1 RI 3171301 DIST 2.32838e-10
Ref 1 RI 3175365 DIST 2.32838e-10
Ref 1 RI 3179461 DIST 2.32838e-10
Ref 1 RI 3183557 DIST 2.32838e-10
Ref 1 RI 3187653 DIST 2.32838e-10
Ref 1 RI 3191749 DIST 2.32838e-10
Ref 1 RI 3195845 DIST 2.32838e-10
Ref 1 RI 3199941 DIST 2.32838e-10
Ref 1 RI 3204037 DIST 2.32838e-10
Ref 1 RI 3208101 DIST 2.32838e-10
Ref 1 RI 3212197 DIST 2.32838e-10
Ref 1 RI 3216293 DIST 2.32838e-10
Ref 1 RI 3220389 DIST 2.32838e-10
Ref 1 RI 3224485 DIST 2.32838e-10
Ref 1 RI 3228581 DIST 2.32838e-10
Ref 1 RI 3232677 DIST 2.32838e-10
Ref 1 RI 3236773 DIST 2.32838e-10
Ref 1 RI 3240837 DIST 2.32838e-10
Ref 1 RI 3244933 DIST 2.32838e-10
Ref 1 RI 3249029 DIST 2.32838e-10
Ref 1 RI 3253125 DIST 2.32838e-10
Ref 1 RI 3257221 DIST 2.32838e-10
Ref 1 RI 3261317 DIST 2.32838e-10
Ref 1 RI 3265413 DIST 2.32838e-10
Ref 1 RI 3269509 DIST 2.32838e-10
Ref 1 RI 3273573 DIST 2.32838e-10
Ref 1 RI 3277669 DIST 2.32838e-10
Ref 1 RI 3281765 DIST 2.32838e-10
Ref 1 RI 3285861 DIST 2.32838e-10
Ref 1 RI 3289957 DIST 2.32838e-10
Ref 1 RI 3294053 DIST 2.32838e-10
Ref 1 RI 3298149 DIST 2.32838e-10
Ref 1 RI 3302245 DIST 2.32838e-10
Ref 1 RI 3306309 DIST 2.32838e-10
Ref 1 RI 3310405 DIST 2.32838e-10
Ref 1 RI 3314501 DIST 2.32838e-10
Ref 1 RI 3318597 DIST 2.32838e-10
Ref 1 RI 3322693 DIST 2.32838e-10
Ref 1 RI 3326789 DIST 2.32838e-10
Ref 1 RI 3330885 DIST 2.32838e-10
Ref 1 RI 3334981 DIST 2.32838e-10
Ref 1 RI 3339045 DIST 2.32838e-10
Ref 1 RI 3343141 DIST 2.32838e-10
Ref 1 RI 3347237 DIST 2.32838e-10
Ref 1 RI 3351333 DIST 2.32838e-10
Ref 1 RI 3355429 DIST 2.32838e-10
Ref 1 RI 3359525 DIST 2.32838e-10
Ref 1 RI 3363621 DIST 2.32838e-10
Ref 1 RI 3367717 DIST 2.32838e-10
Ref 1 RI 3371781 DIST 2.32838e-10
Ref 1 RI 3375877 DIST 2.32838e-10
Ref 1 RI 3379973 DIST 2.32838e-10
Ref 1 RI 3384069 DIST 2.32838e-10
Ref 1 RI 3388165 DIST 2.32838e-10
Ref 1 RI 3392261 DIST 2.32838e-10
Ref 1 RI 3396357 DIST 2.32838e-10
Ref 1 RI 3400453 DIST 2.32838e-10
Ref 1 RI 3404517 DIST 2.32838e-10
Ref 1 RI 3408613 DIST 2.32838e-10
Ref 1 RI 3412709 DIST 2.32838e-10
Ref 1 RI 3416805 DIST 2.32838e-10
Ref 1 RI 3420901 DIST 2.32838e-10
Ref 1 RI 3424997 DIST 2.32838e-10
Ref 1 RI 3429093 DIST 2.32838e-10
Ref 1 RI 3433189 DIST 2.32838e-10
Ref 1 RI 3437253 DIST 2.32838e-10
Ref 1 RI 3441349 DIST 2.32838e-10
Ref 1 RI 3445445 DIST 2.32838e-10
Ref 1 RI 3449541 DIST 2.32838e-10
Ref 1 RI 3453637 DIST 2.32838e-10
Ref 1 RI 3457733 DIST 2.32838e-10
Ref 1 RI 3461829 DIST 2.32838e-10
Ref 1 RI 3465925 DIST 2.32838e-10
Ref 1 RI 3469989 DIST 2.32838e-10
Ref 1 RI 3474085 DIST 2.32838e-10
Ref 1 RI 3478181 DIST 2.32838e-10
Ref 1 RI 3482277 DIST 2.32838e-10
Ref 1 RI 3486373 DIST 2.32838e-10
Ref 1 RI 3490469 DIST 2.32838e-10
Ref 1 RI 3494565 DIST 2.32838e-10
Ref 1 RI 3498661 DIST 2.32838e-10
Ref 1 RI 3502725 DIST 2.32838e-10
Ref 1 RI 3506821 DIST 2.32838e-10
Ref 1 RI 3510917 DIST 2.32838e-10
Ref 1 RI 3515013 DIST 2.32838e-10
Ref 1 RI 3519109 DIST 2.32838e-10
Ref 1 RI 3523205 DIST 2.32838e-10
Ref 1 RI 3527301 DIST 2.32838e-10
Ref 1 RI 3531397 DIST 2.32838e-10
Ref 1 RI 3535461 DIST 2.32838e-10
Ref 1 RI 3539557 DIST 2.32838e-10
Ref 1 RI 3543653 DIST 2.32838e-10
Ref 1 RI 3547749 DIST 2.32838e-10
Ref 1 RI 3551845 DIST 2.32838e-10
Ref 1 RI 3555941 DIST 2.32838e-10
Ref 1 RI 3560037 DIST 2.32838e-10
Ref 1 RI 3564133 DIST 2.32838e-10
Ref 1 RI 3568197 DIST 2.32838e-10
Ref 1 RI 3572293 DIST 2.32838e-10
Ref 1 RI 3576389 DIST 2.32838e-10
Ref 1 RI 3580485 DIST 2.32838e-10
Ref 1 RI 3584581 DIST 2.32838e-10
Ref 1 RI 3588677 DIST 2.32838e-10
Ref 1 RI 3592773 DIST 2.32838e-10
Ref 1 RI 3596869 DIST 2.32838e-10
Ref 1 RI 3600933 DIST 2.32838e-10
Ref 1 RI 3605029 DIST 2.32838e-10
Ref 1 RI 3609125 DIST 2.32838e-10
Ref 1 RI 3613221 DIST 2.32838e-10
Ref 1 RI 3617317 DIST 2.32838e-10
Ref 1 RI 3621413 DIST 2.32838e-10
Ref 1 RI 3625509 DIST 2.32838e-10
Ref 1 RI 3629605 DIST 2.32838e-10
Ref 1 RI 3633669 DIST 2.32838e-10
Ref 1 RI 3637765 DIST 2.32838e-10
Ref 1 RI 3641861 DIST 2.32838e-10
Ref 1 RI 3645957 DIST 2.32838e-10
Ref 1 RI 3650053 DIST 2.32838e-10
Ref 1 RI 3654149 DIST 2.32838e-10
Ref 1 RI 3658245 DIST 2.32838e-10
Ref 1 RI 3662341 DIST 2.32838e-10
Ref 1 RI 3666405 DIST 2.32838e-10
Ref 1 RI 3670501 DIST 2.32838e-10
Ref 1 RI 3674597 DIST 2.32838e-10
Ref 1 RI 3678693 DIST 2.32838e-10
Ref 1 RI 3682789 DIST 2.32838e-10
Ref 1 RI 3686885 DIST 2.32838e-10
Ref 1 RI 3690981 DIST 2.32838e-10
Ref 1 RI 3695077 DIST 2.32838e-10
Ref 1 RI 3699141 DIST 2.32838e-10
Ref 1 RI 3703237 DIST 2.32838e-10
Ref 1 RI 3707333 DIST 2.32838e-10
Ref 1 RI 3711429 DIST 2.32838e-10
Ref 1 RI 3715525 DIST 2.32838e-10
Ref 1 RI 3719621 DIST 2.32838e-10
Ref 1 RI 3723717 DIST 2.32838e-10
Ref 1 RI 3727813 DIST 2.32838e-10
Ref 1 RI 3731877 DIST 2.32838e-10
Ref 1 RI 3735973 DIST 2.32838e-10
Ref 1 RI 3740069 DIST 2.32838e-10
Ref 1 RI 3744165 DIST 2.32838e-10
Ref 1 RI 3748261 DIST 2.32838e-10
Ref 1 RI 3752357 DIST 2.32838e-10
Ref 1 RI 3756453 DIST 2.32838e-10
Ref 1 RI 3760549 DIST 2.32838e-10
Ref 1 RI 3764613 DIST 2.32838e-10
Ref 1 RI 3768709 DIST 2.32838e-10
Ref 1 RI 3772805 DIST 2.32838e-10
Ref 1 RI 3776901 DIST 2.32838e-10
Ref 1 RI 3780997 DIST 2.32838e-10
Ref 1 RI 3785093 DIST 2.32838e-10
Ref 1 RI 3789189 DIST 2.32838e-10
Ref 1 RI 3793285 DIST 2.32838e-10
Ref 1 RI 3797349 DIST 2.32838e-10
Ref 1 RI 3801445 DIST 2.32838e-10
Ref 1 RI 3805541 DIST 2.32838e-10
Ref 1 RI 3809637 DIST 2.32838e-10
Ref 1 RI 3813733 DIST 2.32838e-10
Ref 1 RI 3817829 DIST 2.32838e-10
Ref 1 RI 3821925 DIST 2.32838e-10
Ref 1 RI 3826021 DIST 2.32838e-10
Ref 1 RI 3830085 DIST 2.32838e-10
Ref 1 RI 3834181 DIST 2.32838e-10
Ref 1 RI 3838277 DIST 2.32838e-10
Ref 1 RI 3842373 DIST 2.32838e-10
Ref 1 RI 3846469 DIST 2.32838e-10
Ref 1 RI 3850565 DIST 2.32838e-10
Ref 1 RI 3854661 DIST 2.32838e-10
Ref 1 RI 3858757 DIST 2.32838e-10
Ref 1 RI 3862821 DIST 2.32838e-10
Ref 1 RI 3866917 DIST 2.32838e-10
Ref 1 RI 3871013 DIST 2.32838e-10
Ref 1 RI 3875109 DIST 2.32838e-10
Ref 1 RI 3879205 DIST 2.32838e-10
Ref 1 RI 3883301 DIST 2.32838e-10
Ref 1 RI 3887397 DIST 2.32838e-10
Ref 1 RI 3891493 DIST 2.32838e-10
Ref 1 RI 3895557 DIST 2.32838e-10
Ref 1 RI 3899653 DIST 2.32838e-10
Ref 1 RI 3903749 DIST 2.32838e-10
Ref 1 RI 3907845 DIST 2.32838e-10
Ref 1 RI 3911941 DIST 2.32838e-10
Ref 1 RI 3916037 DIST 2.32838e-10
Ref 1 RI 3920133 DIST 2.32838e-10
Ref 1 RI 3924229 DIST 2.32838e-10
Ref 1 RI 3928293 DIST 2.32838e-10
Ref 1 RI 3932389 DIST 2.32838e-10
Ref 1 RI 3936485 DIST 2.32838e-10
Ref 1 RI 3940581 DIST 2.32838e-10
Ref 1 RI 3944677 DIST 2.32838e-10
Ref 1 RI 3948773 DIST 2.32838e-10
Ref 1 RI 3952869 DIST 2.32838e-10
Ref 1 RI 3956965 DIST 2.32838e-10
Ref 1 RI 3961029 DIST 2.32838e-10
Ref 1 RI 3965125 DIST 2.32838e-10
Ref 1 RI 3969221 DIST 2.32838e-10
Ref 1 RI 3973317 DIST 2.32838e-10
Ref 1 RI 3977413 DIST 2.32838e-10
Ref 1 RI 3981509 DIST 2.32838e-10
Ref 1 RI 3985605 DIST 2.32838e-10
Ref 1 RI 3989701 DIST 2.32838e-10
Ref 1 RI 3993765 DIST 2.32838e-10
Ref 1 RI 3997861 DIST 2.32838e-10
Ref 1 RI 4001957 DIST 2.32838e-10
Ref 1 RI 4006053 DIST 2.32838e-10
Ref 1 RI 4010149 DIST 2.32838e-10
Ref 1 RI 4014245 DIST 2.32838e-10
Ref 1 RI 4018341 DIST 2.32838e-10
Ref 1 RI 4022437 DIST 2.32838e-10
Ref 1 RI 4026501 DIST 2.32838e-10
Ref 1 RI 4030597 DIST 2.32838e-10
Ref 1 RI 4034693 DIST 2.32838e-10
Ref 1 RI 4038789 DIST 2.32838e-10
Ref 1 RI 4042885 DIST 2.32838e-10
Ref 1 RI 4046981 DIST 2.32838e-10
Ref 1 RI 4051077 DIST 2.32838e-10
Ref 1 RI 4055173 DIST 2.32838e-10
Ref 1 RI 4059237 DIST 2.32838e-10
Ref 1 RI 4063333 DIST 2.32838e-10
Ref 1 RI 4067429 DIST 2.32838e-10
Ref 1 RI 4071525 DIST 2.32838e-10
Ref 1 RI 4075621 DIST 2.32838e-10
Ref 1 RI 4079717 DIST 2.32838e-10
Ref 1 RI 4083813 DIST 2.32838e-10
Ref 1 RI 4087909 DIST 2.32838e-10
Ref 1 RI 4091973 DIST 2.32838e-10
Ref 1 RI 4096069 DIST 2.32838e-10
Ref 1 RI 4100165 DIST 2.32838e-10
Ref 1 RI 4104261 DIST 2.32838e-10
Ref 1 RI 4108357 DIST 2.32838e-10
Ref 1 RI 4112453 DIST 2.32838e-10
Ref 1 RI 4116549 DIST 2.32838e-10
Ref 1 RI 4120645 DIST 2.32838e-10
Ref 1 RI 4124709 DIST 2.32838e-10
Ref 1 RI 4128805 DIST 2.32838e-10
Ref 1 RI 4132901 DIST 2.32838e-10
Ref 1 RI 4136997 DIST 2.32838e-10
Ref 1 RI 4141093 DIST 2.32838e-10
Ref 1 RI 4145189 DIST 2.32838e-10
Ref 1 RI 4149285 DIST 2.32838e-10
Ref 1 RI 4153381 DIST 2.32838e-10
Ref 1 RI 4157445 DIST 2.32838e-10
Ref 1 RI 4161541 DIST 2.32838e-10
Ref 1 RI 4165637 DIST 2.32838e-10
Ref 1 RI 4169733 DIST 2.32838e-10
Ref 1 RI 4173829 DIST 2.32838e-10
Ref 1 RI 4177925 DIST 2.32838e-10
Ref 1 RI 4182021 DIST 2.32838e-10
Ref 1 RI 4186117 DIST 2.32838e-10
Ref 1 RI 4190211 DIST 1.90368e-06
Ref 1 RI 4190212 DIST 0.000209881
Ref 1 RI 4190243 DIST 2.3796e-07
Ref 1 RI 4190275 DIST 2.3796e-07
Ref 1 RI 4190307 DIST 2.3796e-07
Ref 1 RI 4190339 DIST 2.3796e-07
Ref 1 RI 4190371 DIST 2.3796e-07
Ref 1 RI 4190403 DIST 2.3796e-07
Ref 1 RI 4190435 DIST 2.3796e-07
Ref 1 RI 4190467 DIST 2.3796e-07
Ref 1 RI 4190499 DIST 2.3796e-07
Ref 1 RI 4190531 DIST 2.3796e-07
Ref 1 RI 4190563 DIST 2.3796e-07
Ref 1 RI 4190595 DIST 2.3796e-07
Ref 1 RI 4190627 DIST 2.3796e-07
Ref 1 RI 4190659 DIST 2.3796e-07
Ref 1 RI 4190691 DIST 2.3796e-07
Ref 1 RI 4190723 DIST 2.3796e-07
Ref 1 RI 4190755 DIST 2.3796e-07
Ref 1 RI 4190787 DIST 2.3796e-07
Ref 1 RI 4190819 DIST 2.3796e-07
Ref 1 RI 4190851 DIST 2.3796e-07
Ref 1 RI 4190883 DIST 2.3796e-07
Ref 1 RI 4190915 DIST 2.3796e-07
Ref 1 RI 4190947 DIST 2.3796e-07
Ref 1 RI 4190979 DIST 2.3796e-07
Ref 1 RI 4191011 DIST 2.3796e-07
Ref 1 RI 4191043 DIST 2.3796e-07
Ref 1 RI 4191075 DIST 2.3796e-07
Ref 1 RI 4191107 DIST 2.3796e-07
Ref 1 RI 4191139 DIST 2.3796e-07
Ref 1 RI 4191171 DIST 2.3796e-07
Ref 1 RI 4191203 DIST 2.3796e-07
Ref 1 RI 4191235 DIST 2.3796e-07
Ref 1 RI 4191267 DIST 2.3796e-07
Ref 1 RI 4191299 DIST 2.3796e-07
Ref 1 RI 4191331 DIST 2.3796e-07
Ref 1 RI 4191363 DIST 2.3796e-07
Ref 1 RI 4191395 DIST 2.3796e-07
Ref 1 RI 4191427 DIST 2.3796e-07
Ref 1 RI 4191459 DIST 2.3796e-07
Ref 1 RI 4191491 DIST 2.3796e-07
Ref 1 RI 4191523 DIST 2.3796e-07
Ref 1 RI 4191555 DIST 2.3796e-07
Ref 1 RI 4191587 DIST 2.3796e-07
Ref 1 RI 4191619 DIST 2.3796e-07
Ref 1 RI 4191651 DIST 2.3796e-07
Ref 1 RI 4191683 DIST 2.3796e-07
Ref 1 RI 4191715 DIST 2.3796e-07
Ref 1 RI 4191747 DIST 2.3796e-07
Ref 1 RI 4191779 DIST 2.3796e-07
Ref 1 RI 4191811 DIST 2.3796e-07
Ref 1 RI 4191843 DIST 2.3796e-07
Ref 1 RI 4191875 DIST 2.3796e-07
Ref 1 RI 4191907 DIST 2.3796e-07
Ref 1 RI 4191939 DIST 2.3796e-07
Ref 1 RI 4191971 DIST 2.3796e-07
Ref 1 RI 4192003 DIST 2.3796e-07
Ref 1 RI 4192035 DIST 2.3796e-07
Ref 1 RI 4192067 DIST 2.3796e-07
Ref 1 RI 4192099 DIST 2.3796e-07
Ref 1 RI 4192131 DIST 2.3796e-07
Ref 1 RI 4192163 DIST 2.3796e-07
Ref 1 RI 4192195 DIST 2.3796e-07
Ref 1 RI 4192227 DIST 2.3796e-07
Ref 1 RI 4192259 DIST 2.3796e-07
Ref 1 RI 4192291 DIST 2.3796e-07
Ref 1 RI 4192323 DIST 2.3796e-07
Ref 1 RI 4192355 DIST 2.3796e-07
Ref 1 RI 4192387 DIST 2.3796e-07
Ref 1 RI 4192419 DIST 2.3796e-07
Ref 1 RI 4192451 DIST 2.3796e-07
Ref 1 RI 4192483 DIST 2.3796e-07
Ref 1 RI 4192515 DIST 2.3796e-07
Ref 1 RI 4192547 DIST 2.3796e-07
Ref 1 RI 4192579 DIST 2.3796e-07
Ref 1 RI 4192611 DIST 2.3796e-07
Ref 1 RI 4192643 DIST 2.3796e-07
Ref 1 RI 4192675 DIST 2.3796e-07
Ref 1 RI 4192707 DIST 2.3796e-07
Ref 1 RI 4192739 DIST 2.3796e-07
Ref 1 RI 4192771 DIST 2.3796e-07
Ref 1 RI 4192803 DIST 2.3796e-07
Ref 1 RI 4192835 DIST 2.3796e-07
Ref 1 RI 4192867 DIST 2.3796e-07
Ref 1 RI 4192899 DIST 2.3796e-07
Ref 1 RI 4192931 DIST 2.3796e-07
Ref 1 RI 4192963 DIST 2.3796e-07
Ref 1 RI 4192995 DIST 2.3796e-07
Ref 1 RI 4193027 DIST 2.3796e-07
Ref 1 RI 4193059 DIST 2.3796e-07
Ref 1 RI 4193091 DIST 2.3796e-07
Ref 1 RI 4193123 DIST 2.3796e-07
Ref 1 RI 4193155 DIST 2.3796e-07
Ref 1 RI 4193187 DIST 2.3796e-07
Ref 1 RI 4193219 DIST 2.3796e-07
Ref 1 RI 4193251 DIST 2.3796e-07
Ref 1 RI 4193283 DIST 2.3796e-07
Ref 1 RI 4193315 DIST 2.3796e-07
Ref 1 RI 4193347 DIST 2.3796e-07
Ref 1 RI 4193379 DIST 2.3796e-07
Ref 1 RI 4193411 DIST 2.3796e-07
Ref 1 RI 4193443 DIST 2.3796e-07
Ref 1 RI 4193475 DIST 2.3796e-07
Ref 1 RI 4193507 DIST 2.3796e-07
Ref 1 RI 4193539 DIST 2.3796e-07
Ref 1 RI 4193571 DIST 2.3796e-07
Ref 1 RI 4193603 DIST 2.3796e-07
Ref 1 RI 4193635 DIST 2.3796e-07
Ref 1 RI 4193667 DIST 2.3796e-07
Ref 1 RI 4193699 DIST 2.3796e-07
Ref 1 RI 4193731 DIST 2.3796e-07
Ref 1 RI 4193763 DIST 2.3796e-07
Ref 1 RI 4193795 DIST 2.3796e-07
Ref 1 RI 4193827 DIST 2.3796e-07
Ref 1 RI 4193859 DIST 2.3796e-07
Ref 1 RI 4193891 DIST 2.3796e-07
Ref 1 RI 4193923 DIST 2.3796e-07
Ref 1 RI 4193955 DIST 2.3796e-07
Ref 1 RI 4193987 DIST 2.3796e-07
Ref 1 RI 4194019 DIST 2.3796e-07
Ref 1 RI 4194051 DIST 2.3796e-07
Ref 1 RI 4194083 DIST 2.3796e-07
Ref 1 RI 4194115 DIST 2.3796e-07
Ref 1 RI 4194147 DIST 2.3796e-07
Ref 1 RI 4194179 DIST 2.3796e-07
Ref 1 RI 4194211 DIST 2.3796e-07
Ref 1 RI 4194243 DIST 2.3796e-07
Ref 2 RI 1 DIST 0.000244148
Ref 2 RI 3 DIST 1.8627e-09
Ref 2 RI 4 DIST 0.218543
Ref 2 RI 35 DIST 1.8627e-09
Ref 2 RI 67 DIST 1.8627e-09
Ref 2 RI 99 DIST 1.8627e-09
Ref 2 RI 131 DIST 1.8627e-09
Ref 2 RI 163 DIST 1.8627e-09
Ref 2 RI 195 DIST 1.8627e-09
Ref 2 RI 227 DIST 1.8627e-09
Ref 2 RI 259 DIST 1.8627e-09
Ref 2 RI 291 DIST 1.8627e-09
Ref 2 RI 323 DIST 1.8627e-09
Ref 2 RI 355 DIST 1.8627e-09
Ref 2 RI 387 DIST 1.8627e-09
Ref 2 RI 419 DIST 1.8627e-09
Ref 2 RI 451 DIST 1.8627e-09
Ref 2 RI 483 DIST 1.8627e-09
Ref 2 RI 515 DIST 1.8627e-09
Ref 2 RI 547 DIST 1.8627e-09
Ref 2 RI 579 DIST 1.8627e-09
Ref 2 RI 611 DIST 1.8627e-09
Ref 2 RI 643 DIST 1.8627e-09
Ref 2 RI 675 DIST 1.8627e-09
Ref 2 RI 707 DIST 1.8627e-09
Ref 2 RI 739 DIST 1.8627e-09
Ref 2 RI 771 DIST 1.8627e-09
Ref 2 RI 803 DIST 1.8627e-09
Ref 2 RI 835 DIST 1.8627e-09
Ref 2 RI 867 DIST 1.8627e-09
Ref 2 RI 899 DIST 1.8627e-09
Ref 2 RI 931 DIST 1.8627e-09
Ref 2 RI 963 DIST 1.8627e-09
Ref 2 RI 995 DIST 1.8627e-09
Ref 2 RI 1027 DIST 1.8627e-09
Ref 2 RI 1059 DIST 1.8627e-09
Ref 2 RI 1091 DIST 1.8627e-09
Ref 2 RI 1123 DIST 1.8627e-09
Ref 2 RI 1155 DIST 1.8627e-09
Ref 2 RI 1187 DIST 1.8627e-09
Ref 2 RI 1219 DIST 1.8627e-09
Ref 2 RI 1251 DIST 1.8627e-09
Ref 2 RI 1283 DIST 1.8627e-09
Ref 2 RI 1315 DIST 1.8627e-09
Ref 2 RI 1347 DIST 1.8627e-09
Ref 2 RI 1379 DIST 1.8627e-09
Ref 2 RI 1411 DIST 1.8627e-09
Ref 2 RI 1443 DIST 1.8627e-09
Ref 2 RI 1475 DIST 1.8627e-09
Ref 2 RI 1507 DIST 1.8627e-09
Ref 2 RI 1539 DIST 1.8627e-09
Ref 2 RI 1571 DIST 1.8627e-09
Ref 2 RI 1603 DIST 1.8627e-09
Ref 2 RI 1635 DIST 1.8627e-09
Ref 2 RI 1667 DIST 1.8627e-09
Ref 2 RI 1699 DIST 1.8627e-09
Ref 2 RI 1731 DIST 1.8627e-09
